0.0,0.0,-0.04177325963973999,-0.01673668622970581,-0.06543165445327759,-0.09252673387527466,-0.05166780948638916,-0.16638487577438354,-0.02984786033630371,-0.22649142146110535,-0.09110832214355469,-0.1635872721672058,-0.10549193620681763,-0.26008403301239014,-0.10890203714370728,-0.33336055278778076,-0.10959231853485107,-0.3902473449707031,-0.0521852970123291,-0.18092995882034302,-0.06567662954330444,-0.27780377864837646,-0.07522082328796387,-0.3486661911010742,-0.0827295184135437,-0.4096686840057373,-0.010564446449279785,-0.17794567346572876,-0.010796129703521729,-0.2374253273010254,-0.01138603687286377,-0.1901049017906189,-0.010489583015441895,-0.15321284532546997,0.027963459491729736,-0.16130805015563965,0.022262275218963623,-0.20717725157737732,0.01574122905731201,-0.1732642650604248,0.013092339038848877,-0.14290666580200195
0.0,0.0,-0.04112213850021362,-0.02109825611114502,-0.06860613822937012,-0.09425252676010132,-0.06258612871170044,-0.1725243330001831,-0.044915735721588135,-0.2411523163318634,-0.09819519519805908,-0.1859627366065979,-0.11248189210891724,-0.2901190519332886,-0.11641496419906616,-0.36617323756217957,-0.11710023880004883,-0.4242877960205078,-0.058784544467926025,-0.20343053340911865,-0.07409018278121948,-0.31781429052352905,-0.08337593078613281,-0.3927721083164215,-0.09074223041534424,-0.45893594622612,-0.015728533267974854,-0.19957953691482544,-0.019204795360565186,-0.2527470886707306,-0.01799994707107544,-0.19010001420974731,-0.016600072383880615,-0.1509450078010559,0.02301764488220215,-0.18092405796051025,0.014777958393096924,-0.22488746047019958,0.008878350257873535,-0.18070733547210693,0.005040168762207031,-0.14993494749069214
0.0,0.0,-0.04851740598678589,-0.04535627365112305,-0.07329434156417847,-0.12630760669708252,-0.05220508575439453,-0.20302560925483704,-0.01849454641342163,-0.25568652153015137,-0.0970383882522583,-0.21273279190063477,-0.11001056432723999,-0.3170416057109833,-0.11385345458984375,-0.3847706913948059,-0.1153293251991272,-0.4365476667881012,-0.055920183658599854,-0.22158858180046082,-0.07051670551300049,-0.34157073497772217,-0.07914209365844727,-0.40878212451934814,-0.08384156227111816,-0.4669594466686249,-0.011354565620422363,-0.2086743712425232,-0.005111217498779297,-0.2674238383769989,-0.012506663799285889,-0.2076052725315094,-0.01639556884765625,-0.16737782955169678,0.027344882488250732,-0.1803302764892578,0.025757908821105957,-0.22588682174682617,0.01522141695022583,-0.1847744584083557,0.008782029151916504,-0.15427744388580322
0.0,0.0,-0.05033862590789795,-0.05083256959915161,-0.07480192184448242,-0.14320671558380127,-0.04788130521774292,-0.2270432710647583,-0.0021979212760925293,-0.27493491768836975,-0.09434539079666138,-0.22227507829666138,-0.10413193702697754,-0.33150142431259155,-0.10529625415802002,-0.39732179045677185,-0.10414135456085205,-0.44911399483680725,-0.05278158187866211,-0.2285788655281067,-0.0654902458190918,-0.35022327303886414,-0.07352966070175171,-0.4188731908798218,-0.07518672943115234,-0.47732484340667725,-0.008581280708312988,-0.215152770280838,-0.001057744026184082,-0.26838043332099915,-0.012623429298400879,-0.19940853118896484,-0.01774013042449951,-0.1539520025253296,0.030388176441192627,-0.18744254112243652,0.026251494884490967,-0.2298264503479004,0.014761269092559814,-0.18151435256004333,0.010431647300720215,-0.14772456884384155
0.0,0.0,-0.05071383714675903,-0.05621594190597534,-0.07494890689849854,-0.14655882120132446,-0.046577632427215576,-0.22970816493034363,-0.0017450451850891113,-0.278530091047287,-0.09444713592529297,-0.22356516122817993,-0.10464954376220703,-0.3333890438079834,-0.10649585723876953,-0.3992224335670471,-0.1063738465309143,-0.45161639153957367,-0.05333763360977173,-0.2322843372821808,-0.06486457586288452,-0.3545134365558624,-0.07338714599609375,-0.4247887134552002,-0.0759577751159668,-0.48329243063926697,-0.009690523147583008,-0.2199077606201172,-0.001556694507598877,-0.27041688561439514,-0.012998223304748535,-0.20466992259025574,-0.01701289415359497,-0.1583249568939209,0.028876841068267822,-0.19318389892578125,0.026416242122650146,-0.23209214210510254,0.014084160327911377,-0.1854078769683838,0.01021885871887207,-0.1498579978942871
0.0,0.0,-0.0509953498840332,-0.05619978904724121,-0.0758926272392273,-0.14735931158065796,-0.04719662666320801,-0.23018279671669006,-0.0010513663291931152,-0.2775973677635193,-0.09482192993164062,-0.22354921698570251,-0.1050262451171875,-0.3330044448375702,-0.10699623823165894,-0.3983411192893982,-0.10702121257781982,-0.45061951875686646,-0.0536310076713562,-0.2324574589729309,-0.06552368402481079,-0.354020357131958,-0.0738832950592041,-0.4241284728050232,-0.07618826627731323,-0.4827440083026886,-0.009879529476165771,-0.2204408347606659,-0.0021256208419799805,-0.26946690678596497,-0.01318669319152832,-0.20390108227729797,-0.016676664352416992,-0.1580449938774109,0.028590261936187744,-0.19428908824920654,0.02499532699584961,-0.23025783896446228,0.012810885906219482,-0.18350821733474731,0.009476304054260254,-0.1488124132156372
0.0,0.0,-0.050660789012908936,-0.05389404296875,-0.07599765062332153,-0.14515960216522217,-0.04724806547164917,-0.2269783318042755,-0.0048299431800842285,-0.2775428295135498,-0.09307754039764404,-0.2270231544971466,-0.10235154628753662,-0.3387009799480438,-0.10415184497833252,-0.4056234359741211,-0.10385560989379883,-0.45866842567920685,-0.05117905139923096,-0.23378413915634155,-0.062434375286102295,-0.3586503863334656,-0.07022333145141602,-0.430236279964447,-0.07205820083618164,-0.4881328344345093,-0.0068302154541015625,-0.21960607171058655,0.0005878210067749023,-0.2705715000629425,-0.011165499687194824,-0.2040002942085266,-0.01607447862625122,-0.1557806134223938,0.032672226428985596,-0.19117820262908936,0.030198991298675537,-0.23347976803779602,0.018040835857391357,-0.18512201309204102,0.01359933614730835,-0.14630472660064697
0.0,0.0,-0.05066502094268799,-0.05639004707336426,-0.07571142911911011,-0.14824825525283813,-0.046688079833984375,-0.2301931083202362,-0.003657519817352295,-0.27998095750808716,-0.09347772598266602,-0.229184091091156,-0.10286945104598999,-0.33980199694633484,-0.10494309663772583,-0.40608227252960205,-0.1049700379371643,-0.459119588136673,-0.0516057014465332,-0.23567265272140503,-0.06261372566223145,-0.359467089176178,-0.07056361436843872,-0.4301297664642334,-0.07299035787582397,-0.48909085988998413,-0.007273674011230469,-0.22081515192985535,0.0025755763053894043,-0.2709413170814514,-0.009167850017547607,-0.20269247889518738,-0.014779925346374512,-0.15464627742767334,0.031707942485809326,-0.19145897030830383,0.031212568283081055,-0.2307305634021759,0.019132912158966064,-0.18197178840637207,0.014144599437713623,-0.14498412609100342
0.0,0.0,-0.050903260707855225,-0.0564039945602417,-0.07567763328552246,-0.14883428812026978,-0.046837687492370605,-0.2309592366218567,-0.0034026503562927246,-0.27960604429244995,-0.09375184774398804,-0.22972199320793152,-0.10308718681335449,-0.3407633900642395,-0.10485970973968506,-0.40728330612182617,-0.1045905351638794,-0.4603675454854965,-0.05172032117843628,-0.23620298504829407,-0.06291347742080688,-0.35999006032943726,-0.07057726383209229,-0.43075764179229736,-0.07286131381988525,-0.48974135518074036,-0.007367312908172607,-0.22151592373847961,0.0030173659324645996,-0.27155256271362305,-0.008064627647399902,-0.20287716388702393,-0.013707399368286133,-0.15487951040267944,0.03160768747329712,-0.192773699760437,0.03135639429092407,-0.23102134466171265,0.019685089588165283,-0.18186861276626587,0.014567255973815918,-0.1451505422592163
0.0,0.0,-0.053502559661865234,-0.057659149169921875,-0.07816952466964722,-0.14901405572891235,-0.048051297664642334,-0.2297879457473755,-0.004793822765350342,-0.2793697714805603,-0.0962260365486145,-0.22835341095924377,-0.10574918985366821,-0.34228435158729553,-0.10729706287384033,-0.41065579652786255,-0.1073312759399414,-0.46437399089336395,-0.05386781692504883,-0.2364499270915985,-0.06413519382476807,-0.3630564510822296,-0.07185667753219604,-0.4345189929008484,-0.07421398162841797,-0.4917404055595398,-0.009343504905700684,-0.22289767861366272,-0.005037367343902588,-0.2726375460624695,-0.016312479972839355,-0.21230411529541016,-0.01889491081237793,-0.1676654815673828,0.029155254364013672,-0.194309264421463,0.022201478481292725,-0.23553061485290527,0.00867462158203125,-0.19454780220985413,0.005345582962036133,-0.1606389880180359
